"Jour","Produit","Prix TVA incl."
"30JUL25","Essence 98 RON E5 (€/L)",1.708
"30JUL25","Diesel B7 (€/L)",1.742
"30JUL25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.811
"30JUL25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.851
"30JUL25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.811
"30JUL25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.851
"31JUL25","Essence 95 RON E10 (€/L)",1.627
"31JUL25","Essence 98 RON E5 (€/L)",1.708
"31JUL25","Diesel B7 (€/L)",1.742
"31JUL25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.817
"31JUL25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.857
"31JUL25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.817
"31JUL25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.857
"01AUG25","Essence 95 RON E10 (€/L)",1.627
"01AUG25","Essence 98 RON E5 (€/L)",1.708
"01AUG25","Diesel B7 (€/L)",1.742
"01AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.807
"01AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.847
"01AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.807
"01AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.847
"02AUG25","Essence 95 RON E10 (€/L)",1.627
"02AUG25","Essence 98 RON E5 (€/L)",1.708
"02AUG25","Diesel B7 (€/L)",1.742
"02AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.811
"02AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.851
"02AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.811
"02AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.851
"03AUG25","Essence 95 RON E10 (€/L)",1.627
"03AUG25","Essence 98 RON E5 (€/L)",1.708
"03AUG25","Diesel B7 (€/L)",1.742
"03AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.811
"03AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.851
"03AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.811
"03AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.851
"04AUG25","Essence 95 RON E10 (€/L)",1.627
"04AUG25","Essence 98 RON E5 (€/L)",1.708
"04AUG25","Diesel B7 (€/L)",1.742
"04AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.811
"04AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.851
"04AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.811
"04AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.851
"05AUG25","Essence 95 RON E10 (€/L)",1.627
"05AUG25","Essence 98 RON E5 (€/L)",1.708
"05AUG25","Diesel B7 (€/L)",1.742
"05AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.791
"05AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.831
"05AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.791
"05AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.831
"06AUG25","Essence 95 RON E10 (€/L)",1.627
"06AUG25","Essence 98 RON E5 (€/L)",1.708
"06AUG25","Diesel B7 (€/L)",1.742
"06AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.787
"06AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.827
"06AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.787
"06AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.827
"07AUG25","Essence 95 RON E10 (€/L)",1.627
"07AUG25","Essence 98 RON E5 (€/L)",1.708
"07AUG25","Diesel B7 (€/L)",1.742
"07AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.77
"07AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.81
"07AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.77
"07AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.81
"08AUG25","Essence 95 RON E10 (€/L)",1.627
"08AUG25","Essence 98 RON E5 (€/L)",1.708
"08AUG25","Diesel B7 (€/L)",1.717
"08AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.778
"08AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.818
"08AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.778
"08AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.818
"09AUG25","Essence 95 RON E10 (€/L)",1.627
"09AUG25","Essence 98 RON E5 (€/L)",1.708
"09AUG25","Diesel B7 (€/L)",1.717
"09AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.765
"09AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.805
"09AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.765
"09AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.805
"10AUG25","Essence 95 RON E10 (€/L)",1.627
"10AUG25","Essence 98 RON E5 (€/L)",1.708
"10AUG25","Diesel B7 (€/L)",1.717
"10AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.765
"10AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.805
"10AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.765
"10AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.805
"11AUG25","Essence 95 RON E10 (€/L)",1.627
"11AUG25","Essence 98 RON E5 (€/L)",1.708
"11AUG25","Diesel B7 (€/L)",1.717
"11AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.765
"11AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.805
"11AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.765
"11AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.805
"12AUG25","Essence 95 RON E10 (€/L)",1.627
"12AUG25","Essence 98 RON E5 (€/L)",1.708
"12AUG25","Diesel B7 (€/L)",1.717
"12AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.77
"12AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.81
"12AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.77
"12AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.81
"13AUG25","Essence 95 RON E10 (€/L)",1.627
"13AUG25","Essence 98 RON E5 (€/L)",1.708
"13AUG25","Diesel B7 (€/L)",1.717
"13AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.765
"13AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.805
"13AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.765
"13AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.805
"14AUG25","Essence 95 RON E10 (€/L)",1.627
"14AUG25","Essence 98 RON E5 (€/L)",1.708
"14AUG25","Diesel B7 (€/L)",1.717
"14AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.761
"14AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.801
"14AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.761
"14AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.801
"15AUG25","Essence 95 RON E10 (€/L)",1.627
"15AUG25","Essence 98 RON E5 (€/L)",1.708
"15AUG25","Diesel B7 (€/L)",1.686
"15AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.746
"15AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.786
"15AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.746
"15AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.786
"16AUG25","Essence 95 RON E10 (€/L)",1.627
"16AUG25","Essence 98 RON E5 (€/L)",1.708
"16AUG25","Diesel B7 (€/L)",1.686
"16AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.746
"16AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.786
"16AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.746
"16AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.786
"17AUG25","Essence 95 RON E10 (€/L)",1.627
"17AUG25","Essence 98 RON E5 (€/L)",1.708
"17AUG25","Diesel B7 (€/L)",1.686
"17AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.746
"17AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.786
"17AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.746
"17AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.786
"18AUG25","Essence 95 RON E10 (€/L)",1.627
"18AUG25","Essence 98 RON E5 (€/L)",1.708
"18AUG25","Diesel B7 (€/L)",1.686
"18AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.746
"18AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.786
"18AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.746
"18AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.786
"19AUG25","Essence 95 RON E10 (€/L)",1.627
"19AUG25","Essence 98 RON E5 (€/L)",1.708
"19AUG25","Diesel B7 (€/L)",1.686
"19AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.752
"19AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.792
"19AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.752
"19AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.792
"20AUG25","Essence 95 RON E10 (€/L)",1.627
"20AUG25","Essence 98 RON E5 (€/L)",1.708
"20AUG25","Diesel B7 (€/L)",1.686
"20AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.743
"20AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.783
"20AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.743
"20AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.783
"21AUG25","Essence 95 RON E10 (€/L)",1.627
"21AUG25","Essence 98 RON E5 (€/L)",1.708
"21AUG25","Diesel B7 (€/L)",1.686
"21AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.756
"21AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.795
"21AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.756
"21AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.795
"22AUG25","Essence 95 RON E10 (€/L)",1.627
"22AUG25","Essence 98 RON E5 (€/L)",1.708
"22AUG25","Diesel B7 (€/L)",1.686
"22AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.765
"22AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.805
"22AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.765
"22AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.805
"23AUG25","Essence 95 RON E10 (€/L)",1.627
"23AUG25","Essence 98 RON E5 (€/L)",1.708
"23AUG25","Diesel B7 (€/L)",1.716
"23AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.775
"23AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.815
"23AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.775
"23AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.815
"24AUG25","Essence 95 RON E10 (€/L)",1.627
"24AUG25","Essence 98 RON E5 (€/L)",1.708
"24AUG25","Diesel B7 (€/L)",1.716
"24AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.775
"24AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.815
"24AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.775
"24AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.815
"25AUG25","Essence 95 RON E10 (€/L)",1.627
"25AUG25","Essence 98 RON E5 (€/L)",1.708
"25AUG25","Diesel B7 (€/L)",1.716
"25AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.775
"25AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.815
"25AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.775
"25AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.815
"26AUG25","Essence 95 RON E10 (€/L)",1.627
"26AUG25","Essence 98 RON E5 (€/L)",1.708
"26AUG25","Diesel B7 (€/L)",1.716
"26AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.778
"26AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.818
"26AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.778
"26AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.818
"27AUG25","Essence 95 RON E10 (€/L)",1.627
"27AUG25","Essence 98 RON E5 (€/L)",1.708
"27AUG25","Diesel B7 (€/L)",1.716
"27AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.773
"27AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.813
"27AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.773
"27AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.813
"28AUG25","Essence 95 RON E10 (€/L)",1.627
"28AUG25","Essence 98 RON E5 (€/L)",1.708
"28AUG25","Diesel B7 (€/L)",1.716
"28AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.77
"28AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.81
"28AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.77
"28AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.81
"29AUG25","Essence 95 RON E10 (€/L)",1.627
"29AUG25","Essence 98 RON E5 (€/L)",1.708
"29AUG25","Diesel B7 (€/L)",1.716
"29AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.773
"29AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.813
"29AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.773
"29AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.813
"30AUG25","Essence 95 RON E10 (€/L)",1.627
"30AUG25","Essence 98 RON E5 (€/L)",1.708
"30AUG25","Diesel B7 (€/L)",1.716
"30AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.768
"30AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.808
"30AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.768
"30AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.808
"31AUG25","Essence 95 RON E10 (€/L)",1.627
"31AUG25","Essence 98 RON E5 (€/L)",1.708
"31AUG25","Diesel B7 (€/L)",1.716
"31AUG25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.768
"31AUG25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.808
"31AUG25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.768
"31AUG25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.808
"01SEP25","Essence 95 RON E10 (€/L)",1.627
"01SEP25","Essence 98 RON E5 (€/L)",1.708
"01SEP25","Diesel B7 (€/L)",1.716
"01SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.768
"01SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.808
"01SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.768
"01SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.808
"02SEP25","Essence 95 RON E10 (€/L)",1.627
"02SEP25","Essence 98 RON E5 (€/L)",1.708
"02SEP25","Diesel B7 (€/L)",1.716
"02SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.77
"02SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.81
"02SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.77
"02SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.81
"03SEP25","Essence 95 RON E10 (€/L)",1.627
"03SEP25","Essence 98 RON E5 (€/L)",1.708
"03SEP25","Diesel B7 (€/L)",1.716
"03SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.775
"03SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.815
"03SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.775
"03SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.815
"04SEP25","Essence 95 RON E10 (€/L)",1.627
"04SEP25","Essence 98 RON E5 (€/L)",1.708
"04SEP25","Diesel B7 (€/L)",1.716
"04SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.795
"04SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.835
"04SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.795
"04SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.835
"05SEP25","Essence 95 RON E10 (€/L)",1.651
"05SEP25","Essence 98 RON E5 (€/L)",1.707
"05SEP25","Diesel B7 (€/L)",1.716
"05SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.798
"05SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.838
"05SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.798
"05SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.838
"06SEP25","Essence 95 RON E10 (€/L)",1.651
"06SEP25","Essence 98 RON E5 (€/L)",1.707
"06SEP25","Diesel B7 (€/L)",1.736
"06SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.792
"06SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.832
"06SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.792
"06SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.832
"07SEP25","Essence 95 RON E10 (€/L)",1.651
"07SEP25","Essence 98 RON E5 (€/L)",1.707
"07SEP25","Diesel B7 (€/L)",1.736
"07SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.792
"07SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.832
"07SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.792
"07SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.832
"08SEP25","Essence 95 RON E10 (€/L)",1.651
"08SEP25","Essence 98 RON E5 (€/L)",1.707
"08SEP25","Diesel B7 (€/L)",1.736
"08SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.792
"08SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.832
"08SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.792
"08SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.832
"09SEP25","Essence 95 RON E10 (€/L)",1.651
"09SEP25","Essence 98 RON E5 (€/L)",1.707
"09SEP25","Diesel B7 (€/L)",1.736
"09SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.774
"09SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.814
"09SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.774
"09SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.814
"10SEP25","Essence 95 RON E10 (€/L)",1.651
"10SEP25","Essence 98 RON E5 (€/L)",1.707
"10SEP25","Diesel B7 (€/L)",1.736
"10SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.782
"10SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.822
"10SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.782
"10SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.822
"11SEP25","Essence 95 RON E10 (€/L)",1.651
"11SEP25","Essence 98 RON E5 (€/L)",1.707
"11SEP25","Diesel B7 (€/L)",1.736
"11SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.785
"11SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.825
"11SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.785
"11SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.825
"12SEP25","Essence 95 RON E10 (€/L)",1.651
"12SEP25","Essence 98 RON E5 (€/L)",1.707
"12SEP25","Diesel B7 (€/L)",1.736
"12SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.787
"12SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.827
"12SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.787
"12SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.827
"13SEP25","Essence 95 RON E10 (€/L)",1.651
"13SEP25","Essence 98 RON E5 (€/L)",1.707
"13SEP25","Diesel B7 (€/L)",1.736
"13SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.774
"13SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.814
"13SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.774
"13SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.814
"14SEP25","Essence 95 RON E10 (€/L)",1.651
"14SEP25","Essence 98 RON E5 (€/L)",1.707
"14SEP25","Diesel B7 (€/L)",1.736
"14SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.774
"14SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.814
"14SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.774
"14SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.814
"15SEP25","Essence 95 RON E10 (€/L)",1.651
"15SEP25","Essence 98 RON E5 (€/L)",1.707
"15SEP25","Diesel B7 (€/L)",1.736
"15SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.774
"15SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.814
"15SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.774
"15SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.814
"16SEP25","Essence 95 RON E10 (€/L)",1.651
"16SEP25","Essence 98 RON E5 (€/L)",1.707
"16SEP25","Diesel B7 (€/L)",1.727
"16SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.783
"16SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.823
"16SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.783
"16SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.823
"17SEP25","Essence 95 RON E10 (€/L)",1.651
"17SEP25","Essence 98 RON E5 (€/L)",1.707
"17SEP25","Diesel B7 (€/L)",1.727
"17SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.788
"17SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.827
"17SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.788
"17SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.827
"18SEP25","Essence 95 RON E10 (€/L)",1.651
"18SEP25","Essence 98 RON E5 (€/L)",1.707
"18SEP25","Diesel B7 (€/L)",1.727
"18SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.797
"18SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.837
"18SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.797
"18SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.837
"19SEP25","Essence 95 RON E10 (€/L)",1.651
"19SEP25","Essence 98 RON E5 (€/L)",1.707
"19SEP25","Diesel B7 (€/L)",1.727
"19SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.79
"19SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.83
"19SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.79
"19SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.83
"20SEP25","Essence 95 RON E10 (€/L)",1.651
"20SEP25","Essence 98 RON E5 (€/L)",1.707
"20SEP25","Diesel B7 (€/L)",1.727
"20SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.789
"20SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.828
"20SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.789
"20SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.828
"21SEP25","Essence 95 RON E10 (€/L)",1.651
"21SEP25","Essence 98 RON E5 (€/L)",1.707
"21SEP25","Diesel B7 (€/L)",1.727
"21SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.789
"21SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.828
"21SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.789
"21SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.828
"22SEP25","Essence 95 RON E10 (€/L)",1.651
"22SEP25","Essence 98 RON E5 (€/L)",1.707
"22SEP25","Diesel B7 (€/L)",1.727
"22SEP25","Gasoil Diesel Chauffage (à partir de 2000 l) (€/L)",0.789
"22SEP25","Gasoil Diesel Chauffage (moins de 2000 l) (€/L)",0.828
"22SEP25","Gasoil chauffage (H0/H7) (à partir de 2000 l) (€/L)",0.789
"22SEP25","Gasoil chauffage (H0/H7) (moins de 2000 l) (€/L)",0.828
